Message Length(bits), Throughput (Octet/sec)
61504, 1.147618557147314E7
61568, 1.148012458679905E7
61632, 1.0972827155183464E7
61696, 1.069983170518856E7
61760, 1.1054375499379981E7
61824, 1.0898398663084637E7
61888, 1.1467978309273703E7
61952, 1.1424524961642865E7
62016, 1.1334924199887702E7
62080, 1.1424550121533068E7
62144, 1.0310400390754618E7
62208, 1.062360391007644E7
62272, 1.073718855049334E7
62336, 1.0700019087559719E7
62400, 1.0793995217429811E7
62464, 1.1912481100683961E7
62528, 1.1899288417680858E7
62592, 1.1903005113241334E7
62656, 1.1915175875115814E7
62720, 1.048386234046878E7
62784, 1.0416569885123072E7
62848, 1.078790425460333E7
62912, 1.0785072055911217E7
62976, 1.1693856268958693E7
63040, 1.1577355984596826E7
63104, 1.1907403633509196E7
63168, 1.190271609851397E7
63232, 1.190641174733823E7
63296, 1.1901735469187412E7
63360, 1.1897072298748704E7
63424, 1.1892422180987425E7
63488, 8404838.713093799
63552, 1.0689617587811898E7
63616, 1.0262313614858674E7
63680, 1.0771997677795475E7
63744, 1.087898899676552E7
63808, 1.1528760470343363E7
63872, 1.1587202990845181E7
63936, 1.1905098844198424E7
64000, 1.1908749209184622E7
