Message Length(bits), Throughput (Octet/sec)
18432, 1.1566265060240965E7
18496, 1.1525481183854356E7
18560, 1.1538499796086857E7
18624, 1.1551458073863834E7
18688, 1.1564413685216265E7
18752, 6525376.308763881
18816, 1.0164701001344057E7
18880, 7595849.318948425
18944, 1.0708826641824119E7
19008, 8647074.87944682
19072, 9481047.84668064
19136, 1.081736204697774E7
19200, 1.153496777418378E7
19264, 1.1573362042448478E7
19328, 1.1559974545089165E7
19392, 1.1444975353642184E7
19456, 1.1533554962226659E7
19520, 1.154597807210558E7
19584, 1.1532862533743516E7
19648, 1.15452596743259E7
19712, 1.1532233153298201E7
19776, 1.0151200321947454E7
19840, 1.1556707084075045E7
19904, 1.1568810709519625E7
19968, 1.1432392695360629E7
20032, 1.1543000442543149E7
20096, 1.1579879038206225E7
20160, 1.1542319548200633E7
20224, 1.1505185980785247E7
20288, 1.1541647324394928E7
20352, 1.1480558864940973E7
20416, 1.154093141466856E7
20480, 1.15284676594959E7
20544, 1.1516108201191073E7
20608, 1.1527893384886645E7
20672, 1.1563642547402432E7
20736, 1.1551213947021285E7
20800, 1.1562853000560353E7
20864, 1.1479327966336695E7
20928, 9408718.170047475
20992, 1.049390121975605E7
21056, 1.0705671321247423E7
21120, 1.0657322670628177E7
21184, 8652718.188680232
21248, 1.0661656972426612E7
21312, 1.0555427883129543E7
21376, 1.058712586476056E7
21440, 1.0579713005546454E7
21504, 1.0709888717562545E7
21568, 1.1007765864493422E7
21632, 1.0793678672505258E7
21696, 1.0805555776908303E7
21760, 1.0817302912320193E7
21824, 1.08090117361777E7
21888, 1.0820730241093462E7
21952, 1.0792569488965541E7
22016, 1.0349327406538278E7
22080, 1.1927913911577856E7
22144, 1.1914497981250161E7
22208, 1.1853724358207935E7
22272, 1.1935435467621272E7
22336, 1.1945867080835698E7
22400, 1.183827228871855E7
22464, 1.1919163621082658E7
22528, 1.192947376447762E7
22592, 1.191626544915966E7
22656, 1.1926570731892206E7
22720, 1.1936785474108944E7
22784, 1.1923601865574786E7
22848, 1.1933812468661206E7
22912, 1.1943933574380595E7
22976, 1.1930923608024294E7
23040, 1.1917964676476918E7
23104, 1.1928018866755603E7
23168, 1.1938083558340376E7
23232, 1.1948060497342132E7
23296, 1.182216412184299E7
23360, 1.1877112560046531E7
23424, 1.181993968924216E7
23488, 1.1919599540429609E7
23552, 1.1906976744186046E7
23616, 1.0206163111911684E7
23680, 1.077245018651624E7
23744, 1.0710664111696925E7
23808, 1.1055963384551372E7
23872, 1.0750286410110457E7
23936, 1.0618514259756114E7
24000, 1.0576824766692873E7
24064, 1.0675297758471388E7
24128, 1.079301460062983E7
24192, 1.0821682012890114E7
24256, 1.0814203986132711E7
24320, 1.0806775563889729E7
24384, 1.0817256505259572E7
24448, 1.1553351076699734E7
24512, 1.154292430795196E7
24576, 1.1573062491523637E7
24640, 1.152215958191021E7
24704, 1.1552130485204445E7
24768, 1.1541773690273372E7
24832, 1.1571597394899402E7
24896, 1.1561166072881412E7
24960, 1.1550892417505527E7
25024, 1.1560522736680266E7
25088, 1.1550219144782882E7
25152, 1.1540070914176228E7
25216, 1.1529949702789208E7
25280, 1.0978435711878598E7
25344, 1.0512134746454477E7
25408, 1.0823484507695034E7
25472, 1.0816393086205022E7
25536, 4084949.546010072
25600, 1.0751459846657304E7
25664, 1.0744656978165705E7
25728, 1.1508731749212712E7
25792, 1.1518111372705936E7
25856, 1.1489308757398553E7
25920, 1.1460709927309386E7
25984, 1.1489007976512618E7
26048, 1.1460551556642791E7
26112, 1.1488710159976065E7
26176, 1.14045116136408E7
26240, 1.1488415264181012E7
26304, 1.15164357892156E7
26368, 1.1488163288068483E7
26432, 1.1423158171326628E7
26496, 1.1506512366374025E7
26560, 1.1478515814075703E7
26624, 1.1487626983496891E7
26688, 1.1496748446594914E7
26752, 1.148738242952642E7
26816, 1.14964210872898E7
26880, 1.1505430837294031E7
26944, 1.0695662667437296E7
27008, 1.0752893662290342E7
27072, 1.074647341645125E7
27136, 1.0740057056553112E7
27200, 1.0717877103777422E7
27264, 1.0758934208864754E7
27328, 1.0736736233341714E7
27392, 1.1504062035923315E7
27456, 1.149490734073089E7
27520, 1.1503747078081684E7
27584, 1.1512520868113521E7
27648, 1.1485581540649854E7
27712, 1.1512168534956913E7
27776, 1.1503087810437595E7
27840, 1.1511781382009203E7
27904, 1.1502743773744196E7
27968, 1.1493761609652655E7
28032, 1.150244065771376E7
28096, 1.1511055464145945E7
28160, 1.1484614857567938E7
28224, 1.1510678699371612E7
28288, 1.1501805289008882E7
28352, 1.1510342744489228E7
28416, 1.1415238958359446E7
28480, 9936362.621413419
28544, 1.0505859490018256E7
28608, 1.0981991499398079E7
28672, 9496379.24044864
28736, 1.0753782684972845E7
28800, 1.0688201413217742E7
28864, 1.0756631218677422E7
28928, 1.1025835704070961E7
28992, 1.1491592175316542E7
29056, 1.149993034183163E7
29120, 1.1508280270887213E7
29184, 1.1516569274626613E7
29248, 1.1507929013453199E7
29312, 1.1516218254966054E7
29376, 1.1490835808098035E7
29440, 1.149902976936321E7
29504, 1.1490564215367071E7
29568, 1.1515489517352683E7
29632, 1.1506929321234073E7
29696, 1.1498489893905366E7
29760, 1.1506661181412412E7
29824, 1.1481685664216131E7
29888, 1.1506289036995059E7
29952, 9883661.072789045
30016, 1.0638478856306816E7
30080, 1.1870185629498674E7
30144, 1.076931431364199E7
30208, 1.0734957981282055E7
30272, 1.0757670952866958E7
30336, 1.0751925961421229E7
30400, 1.0731977338582588E7
30464, 1.1864406779661017E7
30528, 1.1872131912576806E7
30592, 1.187976091359835E7
30656, 1.1887367810422542E7
30720, 1.1843627110802684E7
30784, 1.1851267820789613E7
30848, 1.177436937198274E7
30912, 1.1815682688985178E7
30976, 1.1857041802809311E7
31040, 1.188153982306305E7
31104, 1.1872081980878863E7
31168, 1.186275017279545E7
31232, 1.1870266260045182E7
31296, 1.1860907213869259E7
31360, 8891873.00953608
31424, 8825954.778216429
31488, 1.1849853683209093E7
31552, 9864957.140963335
31616, 9454703.786905522
31680, 1.0276718820149636E7
31744, 1.0592405928330414E7
31808, 1.0561154289539251E7
31872, 1.1371518114794105E7
31936, 1.1501538532459002E7
32000, 1.099269535393731E7
32064, 1.0875227923938526E7
32128, 1.149346337889507E7
32192, 1.1767733483061949E7
32256, 1.1855824703163316E7
32320, 1.1798410719031362E7
32384, 1.1870306346567199E7
32448, 1.1861313868613139E7
32512, 1.1884674209613603E7
32576, 1.1859549383722827E7
32640, 1.1866743451477235E7
32704, 1.1857833624848079E7
32768, 1.1848937616616284E7
32832, 1.1856097483468197E7
32896, 1.1879208784605563E7
32960, 1.1870325339110993E7
33024, 1.1877393533610895E7
33088, 1.1852700960022926E7
33152, 1.185978890491563E7
33216, 1.1866824052611873E7
33280, 9671674.548151454
33344, 1.072557153297444E7
33408, 1.0746185695941616E7
33472, 1.0651676926288564E7
33536, 1.0571629599554135E7
33600, 1.060426644986833E7
33664, 1.0776783816384912E7
33728, 1.0758697421842504E7
33792, 1.0753536778165024E7
33856, 1.063492941040474E7
33920, 1.1880744227751626E7
33984, 1.1856648431394441E7
34048, 1.1878977336161662E7
34112, 1.187039444563532E7
34176, 1.1877257221022077E7
34240, 1.1868679165753867E7
34304, 1.1875517546021786E7
34368, 1.1882305432780337E7
34432, 1.1858546060697902E7
34496, 1.188058796787392E7
34560, 9819967.266775778
34624, 1.0737722203614803E7
34688, 1.0745147212977441E7
34752, 1.0764972207835333E7
34816, 1.075989269776124E7
34880, 1.0754863122166365E7
34944, 1.076222577020874E7
35008, 1.1509550086006006E7
35072, 1.1880436844529958E7
35136, 1.1872099215284517E7
35200, 1.1863803535413453E7
35264, 1.1885374087296022E7
35328, 1.187706591287462E7
35392, 1.1853947787968671E7
35456, 1.1890261896968948E7
35520, 1.1881983006623402E7
35584, 1.1873777051683499E7
35648, 1.1880290608544957E7
35712, 1.1798911032404715E7
35776, 8536126.78973298
35840, 1.064656493810496E7
35904, 1.0468297712042509E7
35968, 1.0720255226005202E7
36032, 1.0739330413240088E7
36096, 1.0758431252861286E7
36160, 1.0753583536549099E7
36224, 1.0736854585334044E7
36288, 1.1872107874955505E7
36352, 1.187852741811946E7
36416, 1.1784503067802314E7
36480, 1.1876917627325244E7
36544, 1.1883331078760888E7
36608, 1.1677371774751257E7
36672, 4940240.761297137
36736, 1.193127047764056E7
36800, 1.1952056663141675E7
36864, 1.1943888606650008E7
36928, 8842488.386571525
36992, 1.1942025392299667E7
37056, 1.082774258397812E7
37120, 1.0775937146559713E7
37184, 1.0829702462778723E7
37248, 1.0824810577439478E7
37312, 1.1944610199529285E7
37376, 1.1894033126104247E7
37440, 1.1942797064317575E7
37504, 1.1948972179387514E7
37568, 1.1955132611341083E7
37632, 1.19329986478979E7
37696, 1.1939148854226844E7
37760, 1.1931213520693831E7
37824, 1.1951435916491617E7
37888, 1.1845952591177067E7
37952, 1.1935582073480316E7
38016, 1.1941708780121276E7
38080, 1.0358815438987449E7
38144, 1.1939909799590819E7
38208, 1.1554987806294274E7
38272, 1.081736204697774E7
38336, 1.082402155769235E7
38400, 1.0785280788044516E7
38464, 1.1093985066499304E7
38528, 1.1879683668888351E7
38592, 1.1940653171550354E7
38656, 1.1946645568837848E7
38720, 1.1952653661981918E7
38784, 1.193118893510201E7
38848, 1.1896216777683325E7
38912, 1.1888641752010364E7
38976, 1.1935413538071077E7
39040, 1.194137957192112E7
39104, 1.1947302813286731E7
39168, 1.1939628788747095E7
39232, 8931270.739161
39296, 1.0788159380120093E7
39360, 1.0642163733582515E7
39424, 1.079012248365498E7
39488, 1.0655268810240801E7
39552, 1.0770162467377996E7
39616, 1.0809560086703498E7
39680, 1.0750404223868499E7
39744, 1.081146955901043E7
39808, 1.0828855766866226E7
39872, 1.1163624146040991E7
39936, 1.1942755159164965E7
40000, 1.1948573340343162E7
40064, 1.1941095681367313E7
40128, 1.1674455843744764E7
40192, 1.1432394362992173E7
40256, 1.190560689730231E7
40320, 1.1924506517074049E7
40384, 1.1943462563112492E7
40448, 1.1922897339514878E7
40512, 1.1928654210362665E7
40576, 1.1960628027298152E7
40640, 1.1874985390027817E7
40704, 1.0568339017692829E7
40768, 1.0688524727700604E7
40832, 1.0832470244664414E7
40896, 1.082800793884463E7
40960, 1.0834259112310216E7
41024, 1.082980646578305E7
41088, 1.083603741977408E7
41152, 1.1402832087534027E7
41216, 1.1939136359212277E7
41280, 1.1931877305153137E7
41344, 1.1848102194466606E7
41408, 1.194310871551589E7
41472, 1.1948692535524542E7
41536, 1.194147939105815E7
41600, 1.1947047011629991E7
41664, 1.1939805771823158E7
41728, 1.1932622774929596E7
41792, 8901460.289331539
41856, 1.0783826733254872E7
41920, 1.080033802584661E7
41984, 1.0827226513501022E7
42048, 1.1034876592456982E7
42112, 1.1953150190968832E7
42176, 1.194600730990508E7
42240, 1.0637290553159254E7
42304, 1.1919252026363006E7
42368, 1.1949862924061058E7
42432, 1.1843251088534107E7
42496, 1.1948248250049485E7
42560, 1.1941156137350231E7
42624, 1.1946616918992609E7
42688, 1.195206630081756E7
42752, 1.1944995797793394E7
42816, 9705920.756742641
42880, 1.1342115008199757E7
42944, 1.0834944715138646E7
43008, 1.0820515504172418E7
43072, 1.0816327350602493E7
43136, 1.1952606319896258E7
43200, 1.1945634091954837E7
43264, 1.195098505021933E7
43328, 1.193174933632949E7
43392, 1.194937378143485E7
43456, 1.1393238725266058E7
43520, 1.1947798662022252E7
43584, 1.1940874261366624E7
43648, 1.1934004256519847E7
43712, 1.1963749663355324E7
43776, 1.1944651210509198E7
43840, 1.046017118031961E7
43904, 1.1943078868280115E7
43968, 1.0828212458354922E7
44032, 1.0824077278877316E7
44096, 1.0829863860437794E7
44160, 1.1940014405886946E7
44224, 1.1945226555223983E7
44288, 1.1950479767725501E7
44352, 1.1955722421939528E7
44416, 1.1948907230251051E7
44480, 1.1942170682830123E7
44544, 1.193540988315388E7
44608, 1.1928701619873183E7
44672, 1.1957762373735752E7
44736, 1.1951016221068155E7
44800, 6683750.0134271765
44864, 9967793.079422409
44928, 1.082581540596808E7
44992, 1.0812078614423668E7
45056, 1.0817767106842736E7
45120, 1.1492168413245337E7
45184, 1.0887521951426385E7
45248, 1.1416253224445637E7
45312, 5456726.253269556
45376, 1.1931658020842537E7
45440, 1.1925081932451129E7
45504, 1.1930180756500984E7
45568, 1.1935294610678066E7
45632, 1.1940373492538312E7
45696, 9717541.421190433
45760, 1.0755478336736728E7
45824, 1.0732862646340182E7
45888, 1.07855635908255E7
45952, 1.0688102415243197E7
46016, 1.1301433112884656E7
46080, 1.0811723963172566E7
46144, 1.0817258102628924E7
46208, 1.0813340696988702E7
46272, 1.0418843263418043E7
46336, 1.0693883881259486E7
46400, 1.0792303970823564E7
46464, 1.0807189907335045E7
46528, 1.1469206088775916E7
46592, 1.0241314489596028E7
46656, 1.0795621775613224E7
46720, 1.081043058463327E7
46784, 1.0825239393653315E7
46848, 1.141160101488419E7
46912, 1.083614215599314E7
46976, 1.0703297023783484E7
47040, 1.1552902666795032E7
47104, 1.1558038509782521E7
47168, 1.1563142287839089E7
47232, 1.1939308515048504E7
47296, 1.1932971899385186E7
47360, 1.1926659105057346E7
47424, 1.1920369997989142E7
47488, 1.151516797479699E7
47552, 1.1941353969535887E7
47616, 1.192388904693028E7
47680, 1.184031468218887E7
47744, 1.193363713984631E7
47808, 1.1861120097810574E7
47872, 1.1943348927812994E7
47936, 1.081170811275067E7
48000, 1.0789795011877766E7
48064, 1.0804200834412314E7
48128, 1.081858725363257E7
48192, 1.0832954191925276E7
48256, 1.0775045908269204E7
48320, 1.1943887458522677E7
48384, 1.1850412060459048E7
48448, 1.1953496634624874E7
48512, 1.1849258053548329E7
48576, 1.1952050075782925E7
48640, 1.1956829552248199E7
48704, 1.1842192283901388E7
48768, 1.194446294982777E7
48832, 1.0492696024670899E7
48896, 1.0574284696006615E7
48960, 1.0823984676633457E7
49024, 1.0829208467564506E7
49088, 1.1417513304305756E7
49152, 1.19511217792855E7
49216, 1.0499422292840356E7
49280, 1.1949702615355367E7
49344, 1.0484981386098221E7
49408, 1.049858058374556E7
49472, 1.1942212360498777E7
49536, 1.1904052414742416E7
49600, 1.1647829746302754E7
49664, 1.1934812240103507E7
49728, 1.1437319221909016E7
49792, 1.052177808582755E7
49856, 1.0568623128190342E7
49920, 9777713.707289098
49984, 1.0731615152738295E7
50048, 1.0823417057954416E7
50112, 1.0819774069851797E7
50176, 1.0824879272910533E7
50240, 1.082995759416286E7
50304, 9817038.99494004
50368, 1.0831417993641531E7
50432, 1.0784585433282353E7
50496, 1.0824195987913668E7
50560, 1.0777571056082591E7
50624, 1.068915307718555E7
50688, 1.083069517473385E7
50752, 1.0835738808137052E7
50816, 1.19438683316379E7
50880, 1.195888850028769E7
50944, 1.1952961492618559E7
51008, 1.195751855234509E7
51072, 1.1962045239915455E7
51136, 1.1914547789601613E7
51200, 1.1950242179126661E7
51264, 1.195475550398212E7
51328, 1.1917830865621628E7
51392, 8365934.083107168
51456, 1.061391393026698E7
51520, 1.074289450944674E7
51584, 1.0806697873353142E7
51648, 1.0820105687091794E7
51712, 1.0833513500830445E7
51776, 1.0830004735617029E7
51840, 1.0843391638874898E7
51904, 1.1948038554891365E7
51968, 1.1942252151388636E7
52032, 1.1956959358471628E7
52096, 1.1961419279706549E7
52160, 1.194539561794521E7
52224, 1.1939621509608578E7
52288, 1.1954275262917237E7
52352, 1.1928197500619741E7
52416, 1.1942779649153506E7
52480, 1.1947213713070178E7
52544, 8257480.512949459
52608, 5600380.171792684
52672, 1.079823987377999E7
52736, 1.0803103925794214E7
52800, 1.1219338059054516E7
52864, 1.1534802531093169E7
52928, 1.1917564176695542E7
52992, 1.1911955114372032E7
53056, 1.0499402363632048E7
53120, 1.191074119250915E7
53184, 1.1905166964236148E7
53248, 1.1919493278272534E7
53312, 1.0668237659647359E7
53376, 1.076952379722562E7
53440, 1.0806858148662247E7
53504, 1.0803493689616013E7
53568, 1.0703495899870522E7
53632, 1.1105497254271824E7
53696, 1.152858529212219E7
53760, 1.1533075212126205E7
53824, 1.1546805063569212E7
53888, 1.155129660560622E7
53952, 1.1546541430750713E7
54016, 1.154180142358001E7
54080, 1.1537076511638623E7
54144, 1.0786396518008405E7
54208, 1.0799146395689266E7
54272, 1.080387244932898E7
54336, 1.0768611210644308E7
54400, 1.1541033465602627E7
54464, 1.1536323830439085E7
54528, 1.1549880027654642E7
54592, 1.1526988084499715E7
54656, 1.0170071824643668E7
54720, 1.1544907834840305E7
54784, 1.1549346132959148E7
54848, 1.087811936736818E7
54912, 9401606.381696453
54976, 1.1472473242860172E7
55040, 1.0788433795396097E7
55104, 1.0769466498641308E7
55168, 1.1006778681708412E7
55232, 1.060877528880639E7
55296, 1.1344854356821274E7
55360, 1.1561601448875833E7
55424, 1.1899588632869866E7
55488, 1.1212542010659674E7
55552, 1.1529808306974504E7
55616, 1.1534147846804218E7
55680, 1.1728999445568848E7
55744, 1.1188344083328115E7
55808, 1.0789008079383345E7
55872, 1.0793601730932694E7
55936, 1.0798188770624973E7
56000, 1.0733216699045204E7
56064, 1.1432393412670577E7
56128, 1.0898065189566687E7
56192, 1.110359349213074E7
56256, 1.1116239953966878E7
56320, 1.0779112407462697E7
56384, 1.0791377921771698E7
56448, 1.016468635834553E7
56512, 1.0762058563636918E7
56576, 1.0774230210807443E7
56640, 1.0755857232706312E7
56704, 1.072240055911389E7
56768, 1.0795465782663664E7
56832, 1.159783716009717E7
56896, 1.114406905812873E7
56960, 1.147539398315438E7
57024, 1.1505570387683487E7
57088, 1.1667852091661965E7
57152, 1.1917292919519905E7
57216, 1.19120784678189E7
57280, 1.1906900015299369E7
57344, 1.1910953657284243E7
57408, 1.191504058021067E7
57472, 1.1919081646704748E7
57536, 9720429.526210153
57600, 1.0785272710114338E7
57664, 1.0782203380956726E7
57728, 1.074169178668453E7
57792, 1.067943941813021E7
57856, 1.1543071842534112E7
57920, 1.1521507344165247E7
57984, 1.155140758873929E7
58048, 1.1564157486740107E7
58112, 1.082818308931164E7
58176, 1.141148021272556E7
58240, 1.077709039284567E7
58304, 1.0685621622255651E7
58368, 1.0771006858840168E7
58432, 1.076059301121288E7
58496, 9516595.474411136
58560, 1.0799024547126973E7
58624, 1.0795950929102954E7
58688, 1.1913074826971358E7
58752, 1.1917047999221109E7
58816, 1.1911995113360003E7
58880, 1.1924937701921923E7
58944, 1.048033443759948E7
59008, 9165807.165136132
59072, 1.078946945443334E7
59136, 1.0823299964420158E7
59200, 1.1603838675280686E7
59264, 1.1930587430043885E7
59328, 1.119489165138238E7
59392, 1.1399651131366238E7
59456, 1.1569385960132942E7
59520, 1.14735137635901E7
59584, 1.1696218672805822E7
59648, 1.1945061687848752E7
59712, 1.006900180092677E7
59776, 8620450.958494468
59840, 1.0804548888417033E7
59904, 1.0830685205729503E7
59968, 1.0820361217608204E7
60032, 1.1941628606438676E7
60096, 1.1945501036803339E7
60160, 1.1940507058713315E7
60224, 1.1953209725797053E7
60288, 1.193937156699499E7
60352, 1.1943228502901109E7
60416, 1.1087864573010035E7
60480, 1.0796421757360417E7
60544, 1.0829498362982806E7
60608, 1.0819271327217266E7
60672, 1.1273836493694143E7
60736, 1.1931103847120944E7
60800, 1.1882705191647708E7
60864, 1.1947498845766082E7
60928, 1.050545066810859E7
60992, 1.1946360465444243E7
61056, 1.1941438135933997E7
61120, 1.193653015692475E7
61184, 1.074315734764256E7
61248, 1.0789754806486256E7
61312, 1.0737502802062318E7
61376, 1.0548749467200154E7
61440, 1.074585766775711E7
61504, 1.1256700504120966E7
61568, 1.1536328341652801E7
