Message Length(bits), Throughput (Octet/sec)
9536, 1.1509568777397987E7
9600, 1.1534912334666258E7
9664, 1.1878189559386032E7
9728, 1.0426402119577799E7
9792, 1.1872084113327967E7
9856, 1.1842509996924024E7
9920, 1.1866255813508393E7
9984, 1.188967751155147E7
10048, 1.1912891721678428E7
10112, 1.1883608329807738E7
10176, 1.1906656307626065E7
10240, 1.1877807059871571E7
10304, 1.1900582093689365E7
10368, 1.1872154484578108E7
10432, 1.1894554410289153E7
10496, 1.1866537630129429E7
10560, 1.1888785812715597E7
10624, 1.1910741192509148E7
10688, 1.1883055083652794E7
10752, 1.1904867354621552E7
10816, 1.1877569666514391E7
10880, 1.189903320355221E7
10944, 1.1872114416634845E7
11008, 1.1893340248066036E7
11072, 1.1866891886098417E7
11136, 1.1887884947136488E7
11200, 1.1861692663543088E7
11264, 1.192947376447762E7
11328, 1.1856615338240096E7
11392, 1.1877257221022079E7
11456, 1.18517537616076E7
11520, 1.1872078355717147E7
11584, 1.1801910475010594E7
11648, 1.1867114400286896E7
11712, 1.1887072808320953E7
11776, 1.1906976744186046E7
11840, 1.1882014804348174E7
11904, 1.1769824006327862E7
11968, 1.1921173629981432E7
12032, 1.1940488099207673E7
12096, 1.1872138947996575E7
12160, 1.1891350607084742E7
12224, 1.191051523891184E7
12288, 1.1085930395369316E7
12352, 1.0745728503323242E7
12416, 1.0731720809304513E7
12480, 1.075231760692008E7
12544, 1.0772856249699418E7
12608, 1.0724663323148532E7
12672, 1.0779103238494463E7
12736, 1.0799297231662562E7
12800, 1.0717898220159026E7
12864, 1.0771487711259821E7
12928, 1.07245722780425E7
12992, 1.0678379569051111E7
13056, 1.0764106453846915E7
13120, 1.0717903473515669E7
13184, 1.0803086221476378E7
13248, 1.0789538838430565E7
13312, 1.0776155166272705E7
13376, 1.0795315143141229E7
13440, 1.0782017135705804E7
13504, 1.0736957268436654E7
13568, 1.0787843321841566E7
13632, 1.0774785484391104E7
13696, 1.069913069563098E7
13760, 1.078052235391452E7
13824, 1.0767696909272183E7
13888, 1.1520874949397078E7
13952, 1.1538207079060538E7
14016, 1.1520025249370411E7
14080, 1.1502140313041205E7
14144, 1.1554347257803105E7
14208, 1.1536362927741835E7
14272, 1.1214483278853407E7
14336, 1.1929488203653406E7
14400, 1.1908778754738702E7
14464, 1.1888245234510103E7
14528, 1.1868039943535315E7
14592, 1.1920399960788159E7
14656, 1.1936253111114006E7
14720, 1.1880011880011879E7
14784, 1.1895872492726007E7
14848, 1.1911561788017841E7
14912, 1.1891774643214863E7
14976, 1.1907336496749653E7
15040, 1.1071197220422825E7
15104, 1.1868242393764144E7
15168, 1.0667206778402282E7
15232, 1.189903320355221E7
15296, 1.1198116467439368E7
15360, 1.1894952698977157E7
15424, 1.1875943207367027E7
15488, 1.1891015404269956E7
15552, 1.1906001384133905E7
15616, 1.1819987404931454E7
15680, 1.1902014841083812E7
15744, 1.116019530341781E7
15808, 1.189809546174365E7
15872, 1.187945704175174E7
15936, 1.1894170542820806E7
16000, 1.1908731481922545E7
16064, 1.189038110803193E7
16128, 1.190483220446077E7
16192, 1.191920381602968E7
16256, 1.0470556712080302E7
16320, 1.1915261464058548E7
16384, 1.1738071356927928E7
16448, 1.1911314010277564E7
16512, 1.1893374514526743E7
16576, 9761521.138969764
16640, 1.074369066435264E7
16704, 1.121754406700441E7
16768, 1.1917622843626687E7
16832, 1.189991403103932E7
16896, 1.188245818353672E7
16960, 1.1533962623432443E7
17024, 1.1519016120126883E7
17088, 1.1533165951243216E7
17152, 1.0145318437128836E7
17216, 1.1532443034447279E7
17280, 1.1517727168505415E7
17344, 1.0146867482285105E7
17408, 1.1517066535405982E7
17472, 1.1226771532115044E7
17536, 1.1895523441018933E7
17600, 1.1908757267048469E7
17664, 1.1803005276071653E7
17728, 1.1875415317999614E7
17792, 1.1918286853443656E7
17856, 1.1901651407455595E7
17920, 1.1885180665357882E7
17984, 1.1898145942827504E7
18048, 1.1911110172489349E7
18112, 1.1894754539340956E7
18176, 1.190756958748028E7
18240, 1.1891412626802618E7
18304, 1.190408058146855E7
18368, 1.1916810696064236E7
18432, 1.1929479379708493E7
18496, 1.1884811909486258E7
18560, 1.1897374885256998E7
18624, 1.188155195116723E7
18688, 1.1894033126104247E7
18752, 1.190645508665705E7
18816, 1.1807228915662652E7
18880, 1.1931183361054797E7
18944, 1.1887550200803213E7
19008, 1.1368638634232234E7
19072, 1.0735885507905556E7
19136, 1.0771911969341481E7
19200, 1.074022527622517E7
19264, 1.0664729772222985E7
19328, 1.0766920241899185E7
19392, 1.0802572295680309E7
19456, 1.0793298568734052E7
19520, 1.078414906876221E7
19584, 1.0775074716868186E7
19648, 1.0678771593424033E7
19712, 1.0735307572661564E7
19776, 1.079207358867007E7
19840, 1.0382955206758969E7
19904, 1.1904534058068097E7
19968, 1.191618567479698E7
20032, 1.190136694613966E7
20096, 1.1782640305823307E7
20160, 1.189824170428148E7
20224, 1.1909809574959248E7
20288, 1.0850497599712478E7
20352, 1.1906656307626065E7
20416, 1.1892224386515932E7
20480, 1.1801205013668193E7
20544, 1.191492520693367E7
20608, 1.1900527115739092E7
20672, 1.191178639917392E7
20736, 1.1897548884604791E7
20800, 1.188337835305517E7
20864, 1.1894554410289153E7
20928, 1.1905737145353759E7
20992, 1.1916818427470446E7
21056, 1.1902716098513968E7
21120, 1.191378750135384E7
21184, 9024145.040639324
21248, 1.0005839251068959E7
21312, 1.0774519716885742E7
21376, 1.0786502339363063E7
21440, 1.0798439867195308E7
21504, 1.0810376030565051E7
21568, 1.0781843631273746E7
21632, 1.0793721758290887E7
21696, 1.0725769134938246E7
21760, 1.1169605532239918E7
21824, 1.1909699332480561E7
21888, 1.1896169398669507E7
21952, 1.1014904643199783E7
22016, 1.191744398541499E7
22080, 1.1903940376785591E7
22144, 1.1914497981250161E7
22208, 1.1877358571294101E7
22272, 1.1887884947136488E7
22336, 1.1922045536065042E7
22400, 1.19324114124992E7
22464, 1.1895532820740929E7
22528, 1.192947376447762E7
22592, 1.191626544915966E7
22656, 1.1903160726294553E7
22720, 1.1913401318024892E7
22784, 1.192365178582643E7
22848, 1.1910620303103602E7
22912, 1.19208164760335E7
22976, 1.0487837832903035E7
23040, 1.1894977263246585E7
23104, 1.1035030873632085E7
23168, 6321570.613428098
23232, 6281485.839618784
23296, 1.151675505934372E7
23360, 1.1548394496319938E7
23424, 1.0139557433251377E7
23488, 1.1526608169915397E7
23552, 1.1110356331469027E7
23616, 1.1526117275900576E7
23680, 1.151540379774905E7
23744, 1.1525586958378963E7
23808, 1.1514977983795455E7
23872, 1.1545887551412864E7
23936, 1.1555960666476127E7
24000, 1.154525547726162E7
24064, 1.1514051889789699E7
24128, 1.14222954420648E7
24192, 1.1893898870394262E7
24256, 1.1795508214451054E7
24320, 1.1913112653371528E7
24384, 1.1900950358043684E7
24448, 1.1888876353351722E7
24512, 1.1898382223879091E7
24576, 1.1907853679146914E7
24640, 1.1895887807873687E7
24704, 1.192678621776427E7
24768, 1.191474950547632E7
24832, 1.1924106748414408E7
24896, 9868055.973947318
24960, 1.0769650297028337E7
25024, 1.0711044909000633E7
25088, 1.0519959745051997E7
25152, 1.0697443365475565E7
25216, 1.0810477108334564E7
25280, 1.080334493439361E7
25344, 1.0813467682477267E7
25408, 1.0789216219154257E7
25472, 1.191121951584484E7
25536, 1.1920366573678844E7
25600, 1.1908749209184622E7
25664, 1.1795158396329088E7
25728, 1.1136890951276103E7
25792, 1.1854030701351227E7
25856, 4226986.009879533
25920, 1.1791508658024414E7
25984, 1.1901403031779824E7
26048, 1.1890111415018205E7
26112, 1.1878809935401693E7
26176, 1.1689638664408766E7
26240, 1.0478262397413658E7
26304, 1.1885439974551857E7
26368, 1.1894322409755075E7
26432, 1.1903132137736244E7
26496, 1.1891981171029814E7
26560, 1.0269354020513963E7
26624, 1.0647487538472367E7
26688, 1.0673082460439848E7
26752, 1.0779134123502318E7
26816, 1.058214421012754E7
26880, 1.0607399924232857E7
26944, 1.079155131754332E7
27008, 1.0768911784876952E7
27072, 1.0667440035053764E7
27136, 1.0645676606188428E7
27200, 1.1513675876478577E7
27264, 1.1522583655377375E7
27328, 1.153142448199734E7
27392, 1.1522140749141056E7
27456, 1.1530940685539957E7
27520, 1.152170199653679E7
27584, 1.153049997826327E7
27648, 1.1432389786271207E7
27712, 1.1530024997253964E7
27776, 1.1538755529263973E7
27840, 1.1529592621060723E7
27904, 1.1520448134863228E7
27968, 1.1529126213592233E7
28032, 1.1520100998145737E7
28096, 1.1511093193312291E7
28160, 1.151968163788928E7
28224, 1.1545824947228905E7
28288, 1.1501805289008882E7
28352, 1.1510342744489228E7
28416, 1.1501510544670353E7
28480, 1.1527377521613833E7
28544, 1.1449548821030203E7
28608, 1.1526931631370274E7
28672, 1.1518078948975297E7
28736, 8288185.182792325
28800, 1.0762717945038386E7
28864, 1.1508955485733425E7
28928, 1.1517354066269377E7
28992, 1.1542798173027309E7
29056, 1.1534040026167534E7
29120, 1.1474433134632299E7
29184, 1.1533573194559492E7
29248, 1.1440731005132057E7
29312, 1.1533146780067548E7
29376, 1.1524447080755869E7
29440, 1.1515870308769273E7
29504, 1.1524027660166172E7
29568, 1.1532233153298201E7
29632, 1.1523647744737513E7
29696, 1.1531818125333963E7
29760, 1.152323542713412E7
29824, 1.1514773380117249E7
29888, 1.1522897749703908E7
29952, 1.1530963285092596E7
30016, 1.1522492199592168E7
30080, 1.1530523688172935E7
30144, 1.1538532205611253E7
30208, 9787353.163782645
30272, 1.0743437956929715E7
30336, 1.078041444325357E7
30400, 1.0788864755901935E7
30464, 1.0797262122818857E7
30528, 1.079139742375182E7
30592, 1.0785563590825502E7
30656, 1.0779760381004892E7
30720, 1.0731862732768234E7
30784, 1.1536328341652801E7
30848, 1.152806677668556E7
30912, 1.1535912393940661E7
30976, 1.1527652074501025E7
31040, 1.1535465610636411E7
31104, 1.152727499132786E7
31168, 1.153502253119134E7
31232, 1.1526901023366777E7
31296, 1.1534617119707035E7
31360, 1.1526496239186557E7
31424, 1.1518419794791492E7
31488, 1.1526128526875265E7
31552, 1.1471185336427994E7
31616, 9942963.818379892
31680, 1.0785988021016333E7
31744, 1.0766721929327108E7
31808, 1.0788429029991074E7
31872, 1.0782809214105343E7
31936, 1.0736695453848615E7
32000, 1.1493691400132753E7
32064, 1.1899530906715754E7
32128, 1.1890310699503189E7
32192, 1.1897581455857133E7
32256, 1.1904797054507554E7
32320, 1.178237601528209E7
32384, 1.1902871626588568E7
32448, 1.1893765450018913E7
32512, 1.190092712439163E7
32576, 1.1891863477201907E7
32640, 1.189903320355221E7
32704, 1.1890011575891895E7
32768, 1.1913279700306557E7
32832, 1.1904209402701072E7
32896, 1.1911314010277564E7
32960, 9496260.271288794
33024, 1.0751735957368117E7
33088, 1.0891691398565859E7
33152, 1.0793409352551714E7
33216, 1.0788030275079181E7
33280, 1.0782677214336812E7
33344, 1.0829602646081414E7
33408, 1.1903709932585552E7
33472, 1.1894845472197505E7
33536, 1.190178753946442E7
33600, 1.1893030684019165E7
33664, 1.1915650334561333E7
33728, 1.1906846436701104E7
33792, 1.0467571345023442E7
33856, 1.1920623072264554E7
33920, 1.0483009612722022E7
33984, 1.1903160726294553E7
34048, 1.1894481195484793E7
34112, 1.1916839242844725E7
34176, 1.190811351732558E7
34240, 1.1914936263442582E7
34304, 9534906.47430823
34368, 1.1148653909035703E7
34432, 1.0777972268758155E7
34496, 1.0636460959353523E7
34560, 1.0780272102053242E7
34624, 1.078766397722826E7
34688, 1.1546009623449903E7
34752, 1.153864543102578E7
34816, 1.1390523252161896E7
34880, 1.0943775100401606E7
34944, 1.1516800607479593E7
35008, 1.0881998945619848E7
35072, 1.1530591311026128E7
35136, 1.0323017367207497E7
35200, 1.0766817646814125E7
35264, 1.078639367889924E7
35328, 1.0793635274851514E7
35392, 1.0800886727409447E7
35456, 9462462.930502566
35520, 1.0742074091278596E7
35584, 1.0971933753989905E7
35648, 1.0768617310503993E7
35712, 1.0775789234832063E7
35776, 1.0770868557830796E7
35840, 1.0741859684457872E7
35904, 1.0737021911850197E7
35968, 1.078022346904522E7
36032, 1.0799405361338895E7
36096, 1.0794413316937564E7
36160, 1.0789469287011819E7
36224, 1.1554911347698715E7
36288, 1.1915738704872686E7
36352, 1.190756958748028E7
36416, 1.1899440318503473E7
36480, 1.1905849793083642E7
36544, 1.1320044011379518E7
36608, 1.1889698106638327E7
36672, 1.1910484292139445E7
36736, 1.1916841621749274E7
36800, 1.190876847800761E7
36864, 1.1915074068423761E7
36928, 1.125680688089391E7
36992, 1.1136962480189983E7
37056, 1.1295825275628379E7
37120, 5874890.162344486
37184, 1.1531638817560444E7
37248, 1.1524809528760044E7
37312, 1.1531282063961035E7
37376, 1.1511245146157334E7
37440, 9536074.071659112
37504, 1.077069763701738E7
37568, 1.0777538837926103E7
37632, 1.0795899210733473E7
37696, 1.0779648609077599E7
37760, 1.0763477150415031E7
37824, 1.0690737407631848E7
37888, 1.0380342226907793E7
37952, 1.0738255033557048E7
38016, 1.069985904646963E7
38080, 1.068421631497788E7
38144, 1.0536667292796923E7
38208, 5055658.823479597
38272, 1.0771911969341481E7
38336, 1.0789925200059444E7
38400, 1.0773999645355845E7
38464, 1.0702305403017035E7
38528, 1.0753600535893714E7
38592, 1.0782707434122441E7
38656, 1.0800589204328284E7
38720, 1.0967123554616954E7
38784, 1.1533932076369476E7
38848, 1.1540115923981626E7
38912, 1.1533554962226659E7
38976, 1.1527050239200488E7
39040, 1.1507859773898853E7
39104, 1.152672511779049E7
39168, 1.1532916866890917E7
39232, 9237353.264718736
39296, 1.1507366635664871E7
39360, 1.1513511995581808E7
39424, 1.1532233153298201E7
39488, 1.1525789420838423E7
39552, 1.1531921543747362E7
39616, 1.1538040350521564E7
39680, 1.1531585151224185E7
39744, 1.1525211399937363E7
39808, 1.1531250941433018E7
39872, 1.1537357519190347E7
39936, 1.153094552829378E7
40000, 1.152458770787475E7
40064, 1.1518257173611047E7
40128, 1.1524305348141545E7
40192, 1.143242037810728E7
40256, 1.0147186636042275E7
40320, 9063444.10876133
40384, 1.0974414049337035E7
40448, 1.0794723054291734E7
40512, 9496982.49509585
40576, 1.069047573881684E7
40640, 1.1111597182728903E7
40704, 1.0145583540545445E7
40768, 1.152284218047629E7
40832, 1.1516635265182711E7
40896, 1.082800793884463E7
40960, 1.1540576848520912E7
41024, 1.1522274975227557E7
41088, 1.1528153744629847E7
41152, 1.1534046064432804E7
41216, 1.0321215787934275E7
41280, 1.1521714859886123E7
41344, 9476482.992573576
41408, 9698550.463941477
41472, 1.0778174197250567E7
41536, 1.0784358525916109E7
41600, 1.079050850271319E7
41664, 1.0632129937366793E7
41728, 1.1907234969284538E7
41792, 1.1900151713266483E7
41856, 1.1893098502224274E7
41920, 1.188607514540027E7
41984, 1.191684548747119E7
42048, 1.1897189809522731E7
42112, 1.1902743012452204E7
42176, 1.192080533270624E7
42240, 1.1901246700672375E7
42304, 1.1906745504573109E7
42368, 1.1912259550501144E7
42432, 1.0142305883072827E7
42496, 1.0896320850700712E7
42560, 1.076848961812345E7
42624, 1.0764353987235513E7
42688, 1.0780494900680447E7
42752, 1.0766227408349063E7
42816, 1.0792476724184869E7
42880, 1.151257147030143E7
42944, 1.1518225746925183E7
43008, 1.1904814629458215E7
43072, 1.183694736911533E7
43136, 1.1674887300095702E7
43200, 1.189652665482889E7
43264, 1.1889686224848742E7
43328, 1.1907274518080765E7
43392, 1.1900478300934661E7
43456, 1.1905831709578363E7
43520, 1.192336607144814E7
43584, 1.1892262389410473E7
43648, 1.1909699332480561E7
43712, 1.1550795808397157E7
43776, 1.1365949509594174E7
43840, 9612770.249528572
43904, 1.07042198578102E7
43968, 1.070035122695803E7
44032, 1.0914181694157025E7
44096, 1.1504760950603833E7
44160, 1.1521458716860153E7
44224, 1.1393920906237181E7
44288, 1.1902535093773315E7
44352, 1.1883989625088422E7
44416, 1.1901112728317231E7
44480, 1.1906367979579294E7
44544, 1.1911587270346822E7
44608, 1.1893107074223142E7
44672, 1.18983441613095E7
44736, 1.1903545519566773E7
44800, 1.0402096765505161E7
44864, 1.0762015152794516E7
44928, 1.0777367528190799E7
44992, 1.0792719903587082E7
45056, 1.054375602587264E7
45120, 1.078480489829011E7
45184, 1.190453607508626E7
45248, 1.1909675137079181E7
45312, 1.047558102114721E7
45376, 1.1747211279973822E7
45440, 1.1890158381933657E7
45504, 1.1895276395781444E7
45568, 1.1900384422530502E7
45632, 1.1893913960961105E7
45696, 1.1910595467217712E7
45760, 5106723.3762940895
45824, 1.078944939525965E7
45888, 1.0795042862116665E7
45952, 1.0800606217869887E7
46016, 1.1889898547249531E7
46080, 1.191794001717342E7
46144, 1.1922996624435943E7
46208, 1.0483728983989444E7
46272, 1.191013040604402E7
46336, 1.1915145730131824E7
46400, 1.1908746152756361E7
46464, 1.1913772838320995E7
46528, 1.1918765497878969E7
46592, 1.1901039910578724E7
46656, 1.1928746602086714E7
46720, 1.0423378352570772E7
46784, 1.080657560167938E7
46848, 1.079345536180009E7
46912, 1.0808180598357392E7
46976, 1.139101522035174E7
47040, 1.1901990749643244E7
47104, 1.1918183934336636E7
47168, 1.1911881172116177E7
47232, 1.1905602126230842E7
47296, 1.1910541998158619E7
47360, 1.187086424704231E7
47424, 1.1920369997989142E7
47488, 1.1914104445109013E7
47552, 1.1918989372368157E7
47616, 9814267.623469818
47680, 1.0489079741644815E7
47744, 1.0795654965947017E7
47808, 1.0782818942107305E7
47872, 1.0797273255457278E7
47936, 1.1914941001952682E7
48000, 1.190875511828371E7
48064, 1.1913590773709195E7
48128, 1.1918441093263386E7
48192, 1.1825004073187822E7
48256, 1.1928091327415427E7
48320, 1.1921915401772497E7
48384, 1.1915738704872686E7
48448, 1.1909631540857745E7
48512, 1.1914422069973653E7
48576, 1.0756859889774075E7
48640, 1.0824707394628238E7
48704, 1.0767388678324262E7
48768, 1.0790450026905322E7
48832, 1.0786796423957856E7
48896, 1.078315484906759E7
48960, 1.079724987694311E7
49024, 1.0793616125606129E7
49088, 1.1547835251385609E7
49152, 1.1562891099170988E7
49216, 1.1547521843999587E7
49280, 1.0157256089819165E7
49344, 1.1547210079471314E7
49408, 1.1531983702857228E7
49472, 1.138820444257833E7
49536, 1.1541773690273372E7
49600, 1.1546634435416136E7
49664, 1.154145759239394E7
49728, 1.154632740971073E7
49792, 7192241.06949919
49856, 1.0958788484128045E7
49920, 1.080444644526786E7
49984, 1.0800849823587272E7
50048, 1.0805974377266E7
50112, 1.1545437119391322E7
50176, 1.1540358133818107E7
50240, 1.1545157560147882E7
50304, 1.1540070914176228E7
50368, 1.1544879435225084E7
50432, 1.1549658585203467E7
50496, 1.1554450715105541E7
50560, 1.154936990146487E7
50624, 8935795.854909109
50688, 1.0512152187294167E7
50752, 1.0278794477578325E7
50816, 1.0755127818734106E7
50880, 1.0785711984180955E7
50944, 1.1079773323984195E7
51008, 1.154342634819652E7
51072, 1.1548187998133188E7
51136, 1.1543156815013329E7
51200, 1.1547885834713666E7
51264, 1.1552586081008723E7
51328, 1.1547585194037588E7
51392, 1.1552273859383794E7
51456, 1.0160270687808624E7
51520, 1.0651705761514261E7
51584, 1.0773006667969853E7
51648, 1.0794795223269673E7
51712, 1.08419993290842E7
51776, 1.1918573601611732E7
51840, 1.1923052154153287E7
51904, 1.1927544944305645E7
51968, 1.1932030043147074E7
52032, 1.1905895102181284E7
52096, 1.1920539499600941E7
52160, 1.192501143118427E7
52224, 1.1919281921692071E7
52288, 1.1923743500866553E7
52352, 1.0352431967246829E7
52416, 1.080360911777121E7
52480, 1.0808495213616068E7
52544, 1.0714606155025735E7
52608, 1.1855462869649401E7
52672, 1.1920021435761511E7
52736, 1.1535062776149439E7
52800, 1.1928817492707156E7
52864, 1.1913153686533341E7
52928, 1.1907547326021304E7
52992, 1.1911933693113053E7
53056, 1.1906364842472259E7
53120, 1.0512067505204583E7
53184, 1.0812217415346583E7
53248, 1.0768031113397593E7
53312, 1.0716272846855713E7
53376, 1.0802076874132814E7
53440, 1.1883033944918223E7
53504, 1.1887431991198182E7
53568, 1.1891780534845972E7
53632, 1.1886271923292411E7
53696, 1.1880823586054549E7
53760, 1.1894984281627914E7
53824, 1.1889509557730744E7
53888, 1.1893852312114744E7
53952, 9761152.811831491
54016, 1.1387439411469067E7
54080, 1.071787570435152E7
54144, 1.0714709770365153E7
54208, 1.0586623295258362E7
54272, 1.1450407448165977E7
54336, 1.1518326383106453E7
54400, 1.1522767633223528E7
54464, 1.1883918830460396E7
54528, 1.1888213122731498E7
54592, 1.1777579106878424E7
54656, 1.1887114173365347E7
54720, 1.1891350607084742E7
54784, 1.1790532106300738E7
54848, 1.1890247603653789E7
54912, 1.1884891089794647E7
54976, 1.188912937040555E7
55040, 1.1893381367842577E7
55104, 7223555.8394080205
55168, 1.0774124602376057E7
55232, 1.0763081259392751E7
55296, 1.0767730457784327E7
55360, 1.1525668763605535E7
55424, 1.1890071755759254E7
55488, 1.1516525117680755E7
55552, 1.1907987474662945E7
55616, 1.1883679427832972E7
55680, 1.1887864642313626E7
55744, 1.1892063481227504E7
55808, 1.1886789237820983E7
55872, 1.0871984868887039E7
55936, 1.0728616036150772E7
56000, 1.0779462967154976E7
56064, 1.0776299522078497E7
56128, 1.0773145141105782E7
56192, 1.1892949905350812E7
56256, 1.1897088157220224E7
56320, 1.1901239994252242E7
56384, 1.173886032455084E7
56448, 1.1890778748266349E7
56512, 1.1894899203189934E7
56576, 1.1889690837775994E7
56640, 1.1792158214787165E7
56704, 1.088370193274769E7
56768, 1.0764906042213118E7
56832, 1.0777042351167135E7
56896, 1.189164424721645E7
56960, 1.0475117183017364E7
57024, 1.1881326748153545E7
57088, 1.1885429522700736E7
57152, 1.188952593344595E7
57216, 1.1884366707156377E7
57280, 1.1879262888419544E7
57344, 1.0481003181733107E7
57408, 1.1896591169068864E7
57472, 1.1215904602361523E7
57536, 1.0780830747552877E7
57600, 1.0777749336494807E7
57664, 1.1360949730004067E7
57728, 1.1889344734977676E7
57792, 1.1829784725429125E7
57856, 1.1888303861890523E7
57920, 1.1721659165236538E7
57984, 1.1887248269313088E7
58048, 1.1891280656183679E7
58112, 1.1895287409401601E7
58176, 1.189928803902286E7
58240, 1.0341437914438806E7
58304, 1.0788933349321324E7
58368, 1.0778453729173623E7
58432, 1.0430828639650859E7
58496, 1.1892118706504397E7
58560, 1.1896113773652058E7
58624, 1.1891084931684678E7
58688, 1.1895052430005498E7
58752, 1.189903320355221E7
58816, 1.1893995894047663E7
58880, 1.1880050231951524E7
58944, 1.0635595177606357E7
59008, 1.0639985921059843E7
59072, 1.0392754347321233E7
59136, 1.0764478966889616E7
59200, 1.0790789914986074E7
59264, 1.1523647744737513E7
59328, 1.1527735894223385E7
59392, 1.1294467019517338E7
59456, 1.1888841253895227E7
59520, 1.1892773222078359E7
59584, 1.1878977336161662E7
59648, 1.1900600616417913E7
59712, 1.1895635876243312E7
59776, 1.1899548193010928E7
59840, 1.1912288608635137E7
59904, 1.1889696390378365E7
59968, 1.0522754614584459E7
60032, 1.0781098022651225E7
60096, 1.078535534816942E7
60160, 1.0789622449301686E7
60224, 1.1493463169160632E7
60288, 1.1522090121825922E7
60352, 1.1517908943784542E7
60416, 1.0484636786192266E7
60480, 1.1692234407647585E7
60544, 1.1902122031350013E7
60608, 1.1905940555160053E7
60672, 1.1901081673997613E7
60736, 1.0777492756565226E7
60800, 1.0781717045185326E7
60864, 1.0793066221022362E7
