Message Length(bits), Throughput (Octet/sec)
20480, 2.5763339572892137E7
20544, 2.867031372111198E7
20608, 2.580309116224094E7
20672, 2.8699312504859112E7
20736, 2.863993458780372E7
20800, 2.858116501225692E7
20864, 2.8669107058448482E7
20928, 2.57229667941671E7
20992, 2.8697668314449452E7
21056, 2.86388910046462E7
21120, 2.872593930557218E7
21184, 2.823991127036942E7
21248, 2.860989928367534E7
21312, 2.869576457408764E7
21376, 2.5799972964100186E7
21440, 2.8723928747508094E7
21504, 2.5838203629652414E7
21568, 2.8751812985240165E7
21632, 2.5876093322360236E7
21696, 2.8637198792000167E7
21760, 2.579861901509978E7
21824, 2.587474272272861E7
21888, 2.595037559754154E7
21952, 2.8692424321639568E7
22016, 2.8636538641637444E7
22080, 2.871978439350267E7
22144, 2.8664036368531693E7
22208, 2.598496691035374E7
22272, 2.8690974297668856E7
22336, 2.8230535894843273E7
22400, 2.871765417790587E7
22464, 2.866271295436218E7
22528, 2.590687875470344E7
22592, 2.5869334212744128E7
22656, 2.8770546762297582E7
22720, 2.7422126952860978E7
22784, 2.866142683184558E7
22848, 2.874222571100779E7
22912, 2.8822736147173077E7
22976, 2.824019901867275E7
23040, 2.8714144707325097E7
23104, 2.866017644665416E7
23168, 2.8739852728102732E7
23232, 2.8686297946321853E7
23296, 2.863323500491642E7
23360, 2.8844634107792005E7
23424, 2.86592408433334E7
23488, 2.873754478006382E7
23552, 2.804744438622398E7
23616, 2.6365853005010583E7
23680, 3.08009281901333E7
23744, 3.0734818987656366E7
23808, 3.081798129795893E7
23872, 3.0752107508708287E7
23936, 3.0834552837149862E7
24000, 2.8580955556614112E7
24064, 2.8404959536153052E7
24128, 2.873338731958272E7
24192, 1.6124818035907581E7
24256, 1.6289077399979584E7
24320, 1.444887522160487E7
24384, 2.9038250845519938E7
24448, 2.911446672700424E7
24512, 2.90616611812465E7
24576, 2.7323911090554927E7
24640, 2.88305828832455E7
24704, 2.8779660385095716E7
24768, 2.8980352144976646E7
24832, 2.880368212018856E7
24896, 2.8386390586518288E7
24960, 2.9077895207739193E7
25024, 2.8777243162184786E7
25088, 2.872768245650999E7
25152, 2.892444133692742E7
25216, 2.8873987761533108E7
25280, 2.8947537169187363E7
25344, 2.7493317596417535E7
25408, 2.8604881563541386E7
25472, 2.832009534906474E7
25536, 2.862882973380211E7
25600, 2.8462407385994717E7
25664, 2.8182872403977934E7
25728, 2.8369294825426508E7
25792, 2.8557256235827666E7
25856, 2.827770243667702E7
25920, 2.881818747831965E7
25984, 2.8889343496784635E7
26048, 2.825702086298469E7
26112, 2.867459083361885E7
26176, 2.886328752139165E7
26240, 2.8933857906529523E7
26304, 2.90044282916674E7
26368, 2.895596865446112E7
26432, 2.9025995133050453E7
26496, 2.8977645566297736E7
26560, 2.8812441420488074E7
26624, 2.8535416327265553E7
26688, 2.509100755137038E7
26752, 2.9020724129551843E7
26816, 2.806758997203289E7
26880, 2.8925370821532182E7
26944, 2.8878142470075797E7
27008, 2.8946736632712558E7
27072, 2.8558649034120157E7
27136, 2.896817941141305E7
27200, 2.903650058927016E7
27264, 2.898945219462402E7
27328, 2.9057502551888395E7
27392, 2.9010311199979667E7
27456, 2.8850033624747813E7
27520, 2.8692250590109516E7
27584, 2.842703206285606E7
27648, 2.8825702918435607E7
27712, 2.8892188099487882E7
27776, 2.8846792954469923E7
27840, 2.891326021934197E7
27904, 2.8756812017181534E7
27968, 2.893416979789118E7
28032, 2.888896217392738E7
28096, 2.4284667192189075E7
28160, 2.8799109845695682E7
28224, 2.864589676759311E7
28288, 2.9040974383823782E7
28352, 2.855945588756729E7
28416, 2.917238150773249E7
28480, 2.912661075884639E7
28544, 2.9191824979955167E7
28608, 2.903563685966921E7
28672, 2.921135852378313E7
28736, 2.8946265673854884E7
28800, 2.9120323559150655E7
28864, 2.91850353892821E7
28928, 2.881481540508881E7
28992, 2.9094879493890394E7
29056, 2.90501899620076E7
29120, 2.847665540117662E7
29184, 2.9178164367126577E7
29248, 2.92423854619913E7
29312, 2.898183889134974E7
29376, 2.8938222568976525E7
29440, 2.9001268805510245E7
29504, 2.8957741170558583E7
29568, 2.9127361278577678E7
29632, 2.9190407515111398E7
29696, 2.9146186340865906E7
29760, 2.910251595944424E7
29824, 2.9165102015271E7
29888, 2.9016123520457298E7
29952, 2.8973170410840172E7
30016, 2.8723884767613664E7
30080, 2.9096987378407866E7
30144, 2.9264655627698902E7
30208, 2.91155833140566E7
30272, 3.119718367919006E7
30336, 3.1143488366363063E7
30400, 3.0971864506243274E7
30464, 3.1037068431519575E7
30528, 3.122085317362918E7
30592, 3.116747628207218E7
30656, 3.1232425647754967E7
30720, 2.8189486202567883E7
30784, 3.112639029322548E7
30848, 3.1073969909179553E7
30912, 3.125581395348837E7
30976, 3.1202656093865845E7
31040, 3.103379324135173E7
31104, 3.109802917839775E7
31168, 3.0930945235713493E7
